1784,2013,2541.3,2463.8,3558.7,5758.9,4212.7,2805,1050.2,1005.5,788.01,1288.5,1728,2024.4
1785,2008,304.22,327.65,351.07,420.32,221.61,329.21,200.09,178.75,355.24,124.95,153.41,281.48
1785,2009,124.69,180.98,312.4,492.1,188.31,124.77,53.389,60.639,56.545,116.76,141.92,130.49
1785,2010,213.11,147.7,401.48,444.07,282.55,429.87,207.93,111.06,117.97,151.35,159.98,226.92
1785,2011,146.94,179.22,450.62,696.17,411.21,270.52,117.34,107.89,103.96,175.47,246.26,253.4
1785,2012,37.776,38.12,88.907,40.412,47.349,28.891,18.085,20.55,11.493,24.219,19.346,43.852
1785,2013,414.78,402.14,580.84,939.95,687.58,457.82,171.41,164.11,128.62,210.31,282.03,330.42
1786,2008,2148.4,2313.9,2479.4,2968.4,1565.1,2324.9,1413.1,1262.4,2508.8,882.42,1083.4,1987.9
1786,2009,1513.6,2196.8,3792.2,5973.5,2285.9,1514.6,648.08,736.08,686.38,1417.3,1722.7,1584
1786,2010,2166.8,1501.8,4082.1,4515.1,2872.9,4370.7,2114.2,1129.3,1199.5,1538.8,1626.6,2307.3
1786,2011,1453,1772.2,4456,6884.2,4066.3,2675,1160.3,1066.8,1028,1735.2,2435.2,2505.7
1786,2012,2219.9,2240.1,5224.7,2374.9,2782.5,1697.8,1062.8,1207.7,675.41,1423.2,1136.9,2577
1786,2013,2723.9,2640.9,3814.4,6172.7,4515.4,3006.5,1125.7,1077.8,844.64,1381.1,1852.1,2169.9
1787,2008,2688.8,2895.9,3102.9,3714.9,1958.7,2909.7,1768.5,1579.8,3139.7,1104.4,1355.9,2487.9
1787,2009,1595.1,2315.1,3996.4,6295.1,2408.9,1596.1,682.97,775.71,723.34,1493.6,1815.4,1669.2
1787,2010,2267.6,1571.6,4271.9,4725,3006.4,4573.9,2212.5,1181.8,1255.2,1610.4,1702.2,2414.5
1787,2011,1435,1750.2,4400.8,6798.9,4015.9,2641.9,1145.9,1053.6,1015.3,1713.7,2405,2474.7
1787,2012,1983,2001.1,4667.1,2121.4,2485.5,1516.6,949.37,1078.8,603.32,1271.3,1015.6,2302
1787,2013,2641,2560.5,3698.3,5984.7,4377.9,2915,1091.4,1044.9,818.91,1339.1,1795.7,2103.8
1821,2008,379.99,409.26,438.52,525.01,276.81,411.21,249.93,223.27,443.72,156.07,191.62,351.6
1821,2009,256.74,372.63,643.24,1013.2,387.74,256.91,109.93,124.86,116.43,240.4,292.21,268.68
1821,2010,342.5,237.38,645.23,713.67,454.09,690.85,334.17,178.49,189.59,243.23,257.1,364.69
1821,2011,209.32,255.29,641.91,991.7,585.77,385.35,167.15,153.68,148.1,249.96,350.8,360.96
1821,2012,375.05,378.47,882.71,401.23,470.1,286.84,179.56,204.03,114.11,240.45,192.08,435.38
1821,2013,337.83,327.53,473.07,765.55,560.01,372.88,139.61,133.66,104.75,171.29,229.71,269.11
1842,2008,786.12,846.65,907.19,1086.1,572.66,850.69,517.05,461.89,917.96,322.88,396.42,727.37
1842,2009,425.31,617.32,1065.6,1678.6,642.33,425.61,182.11,206.84,192.88,398.26,484.08,445.1
1842,2010,587.72,407.33,1107.2,1224.6,779.22,1185.5,573.43,306.29,325.33,417.38,441.19,625.81
1842,2011,392.21,478.36,1202.8,1858.2,1097.6,722.06,313.19,287.97,277.5,468.37,657.33,676.37
1842,2012,559.78,564.88,1317.5,598.86,701.64,428.12,268,304.52,170.31,358.89,286.69,649.82
1842,2013,941.57,912.87,1318.5,2133.7,1560.8,1039.3,389.1,372.54,291.96,477.41,640.22,750.05
1844,2008,24.258,26.127,27.995,33.517,17.672,26.251,15.956,14.254,28.327,9.964,12.233,22.446
1844,2009,47.977,69.635,120.2,189.35,72.457,48.01,20.543,23.332,21.757,44.925,54.605,50.208
1844,2010,54.42,37.717,102.52,113.4,72.151,109.77,53.097,28.361,30.124,38.647,40.851,57.946
1844,2011,43.445,52.987,133.23,205.83,121.58,79.982,34.692,31.898,30.738,51.88,72.811,74.92
1844,2012,93.311,94.162,219.62,99.826,116.96,71.365,44.674,50.762,28.39,59.825,47.789,108.32
1844,2013,100.7,97.626,141.01,228.19,166.92,111.14,41.612,39.841,31.224,51.056,68.468,80.214
1848,2008,1751.4,1886.3,2021.2,2419.8,1275.8,1895.3,1152,1029.1,2045.1,719.35,883.2,1620.5
1848,2009,3762.3,5460.7,9426.3,14848,5682.1,3764.9,1610.9,1829.7,1706.2,3523,4282.1,3937.3
1848,2010,1627.4,1127.9,3065.9,3391.1,2157.7,3282.7,1587.9,848.14,900.88,1155.8,1221.7,1732.9
1848,2011,1097.2,1338.2,3364.8,5198.3,3070.5,2019.9,876.14,805.57,776.28,1310.2,1838.8,1892.1
1848,2012,1824,1840.6,4292.8,1951.3,2286.2,1395,873.23,992.25,554.94,1169.4,934.12,2117.3
1848,2013,2147.1,2081.7,3006.7,4865.7,3559.3,2369.9,887.3,849.54,665.79,1088.7,1459.9,1710.4
1852,2008,46.552,50.135,53.72,64.316,33.911,50.374,30.618,27.351,54.358,19.119,23.474,43.072
1852,2009,43.01,62.425,107.76,169.74,64.955,43.039,18.416,20.916,19.504,40.273,48.952,45.01
1852,2010,58.617,40.626,110.43,122.14,77.716,118.24,57.193,30.548,32.448,41.628,44.002,62.416
1852,2011,39.539,48.222,121.25,187.32,110.65,72.789,31.572,29.029,27.973,47.214,66.263,68.182
1852,2012,64.191,64.776,151.08,68.672,80.459,49.093,30.732,34.921,19.53,41.155,32.875,74.517
1852,2013,57.478,55.726,80.49,130.25,95.28,63.442,23.753,22.742,17.823,29.143,39.083,45.787
1856,2008,882.78,950.76,1018.7,1219.7,643.07,955.29,580.63,518.69,1030.8,362.58,445.17,816.81
1856,2009,642.62,932.73,1610.1,2536.2,970.53,643.06,275.16,312.52,291.42,601.75,731.41,672.51
1856,2010,626.89,434.48,1181,1306.3,831.16,1264.5,611.66,326.71,347.02,445.2,470.59,667.52
1856,2011,444.72,542.41,1363.9,2107,1244.6,818.74,355.13,326.53,314.65,531.08,745.34,766.93
1856,2012,620.1,625.74,1459.4,663.38,777.24,474.25,296.88,337.34,188.66,397.56,317.58,719.84
1856,2013,751.91,728.99,1052.9,1703.9,1246.4,829.92,310.73,297.5,233.16,381.25,511.27,598.97
1865,2008,16020,17254,18488,22134,11670,17336,10537,9413,18707,6580,8078.8,14823
1865,2009,10475,15203,26244,41340,15820,10482,4485.1,5094.1,4750.2,9808.4,11922,10962
1865,2010,12119,8399.2,22830,25252,16067,24445,11824,6315.7,6708.4,8606.4,9097.3,12904
1865,2011,7252.5,8845.6,22242,34361,20296,13352,5791.4,5325,5131.3,8660.8,12155,12507
1865,2012,15593,15735,36699,16681,19544,11925,7465.1,8482.6,4744.1,9996.9,7985.7,18101
1865,2013,14469,14028,20262,32789,23985,15970,5979.3,5724.9,4486.6,7336.3,9838.3,11526
1871,2008,0,0,0,0,0,0,0,0,0,0,0,0
1871,2009,419.47,608.83,1051,1655.5,633.5,419.75,179.61,204,190.22,392.78,477.42,438.98
1871,2010,415.4,287.9,782.57,865.57,550.75,837.91,405.31,216.49,229.95,295.01,311.83,442.32
1871,2011,187.73,228.97,575.73,889.45,525.38,345.62,149.91,137.84,132.82,224.18,314.63,323.75
1871,2012,501.09,505.65,1179.3,536.07,628.07,383.23,239.9,272.6,152.46,321.26,256.63,581.69
1871,2013,527.39,511.32,738.53,1195.1,874.25,582.11,217.94,208.67,163.54,267.4,358.6,420.12
1892,2008,7595.9,4255,6966.7,7694.3,8301,12484,6843.7,2890,2734.2,6290.3,4767.4,7017.9
1892,2009,4576.9,4721,9425,8684.5,12409,9187.9,5224.4,4014.8,3863.3,3870.7,10708,6886.1
1892,2010,5904.2,5885.9,10349,7653.3,6704.6,8052.4,8613.4,7801.6,8287.3,8880.2,10486,8889.4
1892,2011,8026.3,7336.9,10419,10111,11659,12042,9553.5,10141,4198.8,3421.3,3356.3,4226.7
1892,2012,4903.1,4983.6,10361,11573,15657,13571,3742.6,2034.1,1605.3,1969.6,1773,2153.3
1892,2013,1792.6,1695.5,3024,5794.6,6559.5,36203,9441.4,3315.3,4740.8,3883.6,4326.4,6185.4
1894,2008,4905.5,2747.9,4499.1,4969,5360.8,8062.4,4419.7,1866.4,1765.8,4062.3,3078.8,4532.2
1894,2009,2174,2242.5,4476.8,4125.1,5894,4364.2,2481.6,1907,1835.1,1838.6,5086.2,3270.9
1894,2010,2390.4,2383,4189.9,3098.6,2714.5,3260.1,3487.3,3158.6,3355.2,3595.3,4245.3,3599
1894,2011,2253.3,2059.8,2925.2,2838.5,3273.2,3380.7,2682.1,2847,1178.8,960.51,942.26,1186.6
1894,2012,0,0,0,0,0,0,0,0,0,0,0,0
1894,2013,287.27,271.71,484.61,928.61,1051.2,5801.6,1513,531.29,759.74,622.36,693.33,991.23
1895,2008,1097.3,614.69,1006.4,1111.5,1199.2,1803.5,988.65,417.49,394.99,908.71,688.71,1013.8
1895,2009,567.54,585.42,1168.7,1076.9,1538.7,1139.3,647.84,497.85,479.06,479.97,1327.8,853.89
1895,2010,717.29,715.08,1257.3,929.79,814.54,978.28,1046.4,947.8,1006.8,1078.8,1273.9,1080
1895,2011,828.27,757.13,1075.2,1043.4,1203.1,1242.6,985.88,1046.5,433.3,353.06,346.35,436.17
1895,2012,531.83,540.57,1123.8,1255.3,1698.3,1472,405.95,220.63,174.13,213.64,192.31,233.57
1895,2013,187.75,177.58,316.72,606.9,687.01,3791.7,988.85,347.23,496.53,406.75,453.13,647.83
1896,2008,2729.9,1529.2,2503.7,2765.2,2983.3,4486.7,2459.5,1038.6,982.64,2260.7,1713.4,2522.2
1896,2009,1737.2,1791.9,3577.3,3296.3,4709.8,3487.3,1983,1523.9,1466.4,1469.1,4064.2,2613.7
1896,2010,1931.4,1925.4,3385.4,2503.6,2193.3,2634.1,2817.7,2552.1,2711,2904.9,3430.1,2907.9
1896,2011,1673.7,1530,2172.7,2108.3,2431.2,2511,1992.2,2114.6,875.57,713.43,699.88,881.38
1896,2012,1534.6,1559.8,3242.7,3622.1,4900.4,4247.6,1171.4,636.64,502.45,616.46,554.91,673.97
1896,2013,672.09,635.69,1133.8,2172.5,2459.3,13573,3539.8,1243,1777.4,1456.1,1622.1,2319
1898,2008,845.95,473.88,775.87,856.9,924.47,1390.4,762.17,321.85,304.5,700.54,530.94,781.58
1898,2009,514.91,531.13,1060.3,977.04,1396,1033.7,587.76,451.68,434.64,435.46,1204.7,774.7
1898,2010,645.54,643.55,1131.5,836.78,733.06,880.42,941.75,852.99,906.1,970.93,1146.5,971.93
1898,2011,904.04,826.39,1173.6,1138.8,1313.2,1356.3,1076.1,1142.2,472.94,385.36,378.03,476.07
1898,2012,530.31,539.02,1120.6,1251.7,1693.4,1467.8,404.79,220,173.63,213.03,191.76,232.9
1898,2013,174.72,165.26,294.74,564.79,639.34,3528.6,920.24,323.13,462.08,378.53,421.69,602.87
1899,2008,795.98,445.89,730.05,806.29,869.87,1308.2,717.16,302.84,286.52,659.17,499.58,735.41
1899,2009,408.56,421.43,841.32,775.23,1107.7,820.16,466.36,358.38,344.86,345.52,955.84,614.69
1899,2010,482.23,480.74,845.26,625.1,547.61,657.69,703.51,637.2,676.88,725.3,856.43,726.05
1899,2011,614.13,561.39,797.24,773.62,892.07,921.38,730.99,775.92,321.27,261.78,256.81,323.4
1899,2012,383.93,390.24,811.27,906.18,1226,1062.7,293.06,159.28,125.7,154.23,138.83,168.62
1899,2013,139.62,132.06,235.52,451.31,510.88,2819.6,735.34,258.21,369.24,302.47,336.96,481.74
1900,2008,926.26,518.86,849.53,938.25,1012.2,1522.3,834.53,352.41,333.41,767.05,581.35,855.78
1900,2009,580.85,599.15,1196.1,1102.2,1574.8,1166,663.03,509.52,490.3,491.23,1358.9,873.91
1900,2010,728.86,726.61,1277.5,944.79,827.67,994.05,1063.3,963.08,1023,1096.2,1294.4,1097.4
1900,2011,950.76,869.1,1234.2,1197.7,1381,1426.4,1131.7,1201.2,497.38,405.27,397.57,500.67
1900,2012,581.17,590.72,1228.1,1371.7,1855.8,1608.6,443.61,241.1,190.28,233.46,210.15,255.24
1900,2013,161.53,152.78,272.48,522.13,591.05,3262.1,850.74,298.73,427.18,349.94,389.84,557.34
1901,2008,26388,14782,24202,26729,28837,43369,23775,10040,9498.4,21852,16562,24380
1901,2009,12246,12632,25217,23236,33200,24583,13978,10742,10337,10356,28650,18424
1901,2010,11985,11948,21008,15536,13610,16346,17485,15837,16823,18026,21285,18045
1901,2011,18054,16504,23437,22743,26225,27087,21490,22811,9444.9,7695.9,7549.7,9507.6
1901,2012,8693.9,8836.8,18371,20520,27762,24064,6636.2,3606.7,2846.5,3492.4,3143.8,3818.2
1901,2013,0,0,0,0,0,0,0,0,0,0,0,0
1902,2008,2150.2,1204.5,1972.1,2178.1,2349.8,3534,1937.3,818.09,773.99,1780.6,1349.6,1986.6
1902,2009,992.36,1023.6,2043.5,1883,2690.4,1992.1,1132.8,870.5,837.65,839.24,2321.7,1493
1902,2010,542.66,540.99,951.18,703.43,616.23,740.11,791.67,717.05,761.7,816.19,963.76,817.03
1902,2011,1092.9,999,1418.7,1376.7,1587.5,1639.6,1300.8,1380.8,571.72,465.84,456.99,575.51
1902,2012,822.21,835.73,1737.4,1940.7,2625.6,2275.8,627.61,341.1,269.21,330.29,297.32,361.1
1902,2013,439.95,416.12,742.16,1422.1,1609.8,8885,2317.1,813.64,1163.5,953.12,1061.8,1518
1911,2008,4301.9,2409.8,3945.6,4357.7,4701.3,7070.5,3875.9,1636.7,1548.5,3562.5,2700,3974.6
1911,2009,2859.8,2949.9,5889,5426.4,7753.3,5740.9,3264.4,2508.6,2413.9,2418.5,6690.6,4302.6
1911,2010,3657.7,3646.4,6411.3,4741.4,4153.6,4988.6,5336.1,4833.2,5134.1,5501.4,6496,5507.1
1911,2011,2514,2298,3263.5,3166.8,3651.7,3771.7,2992.3,3176.2,1315.1,1071.6,1051.2,1323.9
1911,2012,3121,3172.3,6595,7366.5,9966.4,8638.7,2382.3,1294.8,1021.9,1253.7,1128.6,1370.7
1911,2013,741.77,701.59,1251.3,2397.8,2714.3,14980,3906.8,1371.8,1961.7,1607,1790.2,2559.4
1943,2008,364.96,204.44,334.73,369.69,398.84,599.83,328.82,138.85,131.37,302.23,229.06,337.19
1943,2009,1319.6,1361.2,2717.4,2503.9,3577.6,2649,1506.3,1157.5,1113.9,1116,3087.3,1985.4
1943,2010,1545.9,1541.2,2709.7,2003.9,1755.5,2108.4,2255.3,2042.7,2169.9,2325.2,2745.6,2327.6
1943,2011,376.72,344.36,489.04,474.55,547.21,565.19,448.4,475.96,197.07,160.58,157.53,198.38
1943,2012,170.52,173.33,360.33,402.49,544.53,472,130.16,70.744,55.833,68.501,61.662,74.892
1943,2013,73.592,69.605,124.14,237.88,269.28,1486.2,387.59,136.1,194.62,159.43,177.61,253.92
1977,2008,333.54,186.84,305.91,337.86,364.5,548.19,300.51,126.9,120.06,276.21,209.34,308.16
1977,2009,277.06,285.79,570.54,525.72,751.16,556.19,316.26,243.04,233.87,234.31,648.2,416.85
1977,2010,310.15,309.19,543.62,402.03,352.19,422.99,452.46,409.81,435.33,466.48,550.81,466.95
1977,2011,250.15,228.67,324.74,315.12,363.37,375.31,297.76,316.06,130.87,106.63,104.61,131.73
1977,2012,155.29,157.84,328.13,366.52,495.87,429.82,118.53,64.422,50.843,62.38,56.152,68.199
1977,2013,41.68,39.424,70.313,134.73,152.52,841.77,219.53,77.085,110.23,90.3,100.6,143.82
1987,2008,20.2,11.315,18.526,20.461,22.075,33.199,18.199,7.685,7.271,16.728,12.678,18.663
1987,2009,26.669,27.511,54.923,50.608,72.31,53.542,30.445,23.396,22.513,22.556,62.399,40.128
1987,2010,42.024,41.893,73.657,54.472,47.72,57.313,61.305,55.527,58.984,63.205,74.631,63.269
1987,2011,64.047,58.546,83.142,80.679,93.032,96.088,76.233,80.919,33.505,27.3,26.782,33.727
1987,2012,1.32,1.341,2.788,3.114,4.213,3.652,1.007,0.547,0.432,0.53,0.477,0.579
1987,2013,0,0,0,0,0,0,0,0,0,0,0,0
2007,2008,1268.7,710.68,1163.6,1285.1,1386.4,2085.1,1143,482.69,456.67,1050.6,796.26,1172.1
2007,2009,530.03,546.72,1091.5,1005.7,1437,1064,605.02,464.94,447.39,448.24,1240,797.45
2007,2010,801.76,799.29,1405.3,1039.3,910.46,1093.5,1169.7,1059.4,1125.4,1205.9,1423.9,1207.1
2007,2011,1341.9,1226.7,1742,1690.4,1949.2,2013.3,1597.3,1695.4,702,572,561.14,706.66
2007,2012,498.05,506.24,1052.4,1175.5,1590.4,1378.6,380.17,206.62,163.07,200.07,180.1,218.74
2007,2013,244.48,231.24,412.42,790.28,894.6,4937.4,1287.6,452.14,646.56,529.65,590.04,843.57
2009,2008,143.94,80.628,132.01,145.8,157.3,236.56,129.68,54.762,51.81,119.2,90.338,132.98
2009,2009,54.93,56.661,113.12,104.23,148.93,110.27,62.702,48.185,46.367,46.455,128.51,82.645
2009,2010,49.41,49.257,86.606,64.048,56.109,67.388,72.083,65.288,69.353,74.315,87.751,74.392
2009,2011,0,0,0,0,0,0,0,0,0,0,0,0
2009,2012,0,0,0,0,0,0,0,0,0,0,0,0
2009,2013,46,46,46,46,46,46,46,46,46,5,5,8
2014,2008,199.56,111.79,183.03,202.14,218.08,327.98,179.8,75.924,71.832,165.26,125.25,184.37
2014,2009,159.64,164.67,328.75,302.92,432.82,320.48,182.23,140.04,134.76,135.01,373.5,240.19
2014,2010,182.5,181.94,319.89,236.57,207.25,248.91,266.25,241.15,256.17,274.49,324.12,274.78
2014,2011,232.23,212.29,301.47,292.54,337.33,348.42,276.42,293.41,121.49,98.991,97.11,122.3
2014,2012,140.11,142.42,296.07,330.71,447.43,387.82,106.95,58.127,45.876,56.285,50.666,61.536
2014,2013,24.449,23.124,41.242,79.028,89.459,493.74,128.76,45.214,64.656,52.965,59.004,84.357
2099,2008,165.64,279,694.93,734.7,651.91,626.92,773.53,311.73,542.31,274.92,163.79,120.62
2099,2009,235.38,242.68,230.17,598.49,712.56,458.21,206.34,129.19,141.76,609.44,552.07,247.71
2099,2010,516.23,588.62,522.25,516.2,688.8,418.72,473.68,206.23,296.39,125.49,111.18,167.23
2099,2011,198.29,197.61,565.36,338.49,743.54,596.44,267.9,100.64,102.9,68.669,102.67,235.49
2099,2012,94.561,118.33,246.19,249.34,167.79,40.489,41.333,28.307,24.48,19.197,27.644,24.334
2099,2013,0.121,0.206,0.897,1.632,1.903,1.767,0.586,1.502,0.232,0.299,0.328,0.527
2106,2008,32053,61710,1.137e+05,1.149e+05,1.4905e+05,1.1136e+05,1.501e+05,29613,92702,51012,31663,10807
2106,2009,46546,37981,49431,1.2455e+05,1.5798e+05,1.4824e+05,46880,14181,27925,1.2937e+05,1.3473e+05,39532
2106,2010,1.0251e+05,92706,93792,84720,1.2238e+05,90906,1.0583e+05,18265,69132,11217,5356,17025
2106,2011,24376,37273,1.483e+05,54907,87537,98471,11899,8162,6181,3807,3902,14334
2106,2012,19547,28899,70727,83958,72026,6527,4106,2972,1717,2168,3354,2260
2106,2013,1638,11988,78751,1.3177e+05,1.3506e+05,1.298e+05,28638,99408,11772,8699,21265,8466
2124,2008,2737.2,4610.6,11484,12141,10773,10360,12783,5151.5,8961.9,4543.2,2706.7,1993.4
2124,2009,186.89,192.69,182.76,475.2,565.77,363.82,163.83,102.58,112.56,483.9,438.34,196.68
2124,2010,1290.7,1471.7,1305.8,1290.7,1722.2,1046.9,1184.4,515.63,741.06,313.76,277.98,418.12
2124,2011,2442.7,2434.4,6964.7,4169.8,9159.6,7347.6,3300.2,1239.8,1267.6,845.93,1264.8,2901
2124,2012,1569.4,1963.9,4085.9,4138,2784.7,671.96,685.96,469.78,406.27,318.59,458.78,403.85
2124,2013,31.632,53.173,231.99,422.06,492.13,456.89,151.5,388.34,60.093,77.26,84.717,136.22
2166,2008,25734,33698,1.2878e+05,1.4443e+05,79607,1.1128e+05,1.1742e+05,69633,91554,34435,26416,28534
2166,2009,39300,56431,33313,1.0336e+05,1.1063e+05,25911,31096,32565,26751,1.079e+05,71003,43636
2166,2010,51341,87084,61384,70180,82226,33808,37952,35651,17599,20427,26648,33743
2166,2011,34865,19319,18697,46684,1.4275e+05,85574,61560,22285,24911,16608,27523,58249
2166,2012,36358,40958,74022,63056,20682,16084,19560,13254,11884,8139,12030,11590
2166,2013,10866,7271,6264,39572,55110,59454,27553,62432,12570,22840,13529,47945
2181,2008,6853.8,7213.7,6683.6,7778.5,13860,20771,17003,11140,8358.8,7081.4,7698.8,11757
2181,2009,9667.9,8598.1,8538.8,9785.8,19044,22414,14465,9824.9,8312.9,8793.3,9427,13718
2181,2010,9144.5,8099.6,7017.3,6556.3,14655,23349,16874,11405,11425,8898.9,10170,13989
2181,2011,8512.3,12043,12341,14111,16213,17102,17112,13142,8636.2,7752.8,9196.2,10879
2181,2012,7137.6,6052.1,7780.3,13621,13905,15834,15543,9111.9,5513.2,5300.6,9660.7,11222
2181,2013,9125.2,6059.3,5753.1,10097,15441,15447,11977,7783.5,5129.1,6548.5,8760.2,7865.5
2182,2008,14700,15472,14335,16684,29728,44551,36468,23894,17928,15189,16513,25217
2182,2009,20231,17993,17869,20478,39853,46904,30270,20560,17396,18401,19727,28707
2182,2010,19173,16983,14713,13747,30727,48956,35380,23912,23956,18658,21323,29331
2182,2011,16497,23340,23917,27348,31421,33144,33165,25469,16738,15025,17823,21085
2182,2012,13478,11428,14692,25721,26257,29900,29351,17206,10411,10009,18242,21191
2182,2013,19018,12628,11990,21042,32180,32193,24961,16222,10690,13648,18257,16393
2185,2008,7050,7420.2,6875,8001.2,14257,21366,17489,11459,8598.1,7284.2,7919.2,12093
2185,2009,9176.1,8160.7,8104.4,9287.9,18076,21274,13729,9325.1,7890,8345.9,8947.5,13020
2185,2010,8546.5,7569.9,6558.4,6127.5,13697,21822,15771,10659,10678,8317,9504.8,13074
2185,2011,7715.5,10916,11186,12790,14695,15501,15510,11911,7827.8,7027,8335.3,9860.9
2185,2012,7629.9,6469.6,8317,14561,14864,16927,16616,9740.5,5893.5,5666.3,10327,11996
2185,2013,9609.1,6380.6,6058.2,10632,16259,16266,12612,8196.2,5401,6895.7,9224.8,8282.6
2186,2008,14528,15291,14167,16488,29379,44028,36041,23614,17718,15011,16319,24921
2186,2009,21684,19284,19151,21948,42713,50270,32442,22036,18644,19722,21143,30767
2186,2010,19626,17383,15060,14071,31452,50111,36215,24476,24521,19099,21826,30023
2186,2011,20163,28527,29232,33425,38404,40509,40534,31129,20457,18364,21783,25770
2186,2012,16750,14203,18258,31966,32631,37160,36477,21383,12938,12439,22671,26336
2186,2013,18779,12470,11840,20778,31776,31789,24647,16018,10555,13477,18028,16187
2188,2008,84186,75243,63229,53847,1.2057e+05,1.287e+05,1.4075e+05,97005,74502,73710,51962,1.062e+05
2188,2009,90338,80144,63808,64731,1.2379e+05,1.3838e+05,1.0739e+05,59928,50576,65785,73169,75357
2188,2010,84698,75224,46938,38635,1.0691e+05,1.3714e+05,1.3436e+05,81334,89594,70213,76057,92162
2188,2011,95570,1.2088e+05,1.0981e+05,1.2704e+05,1.3424e+05,1.2256e+05,1.3903e+05,1.1014e+05,60202,89986,70161,82984
2188,2012,90314,59184,81673,1.1571e+05,1.2803e+05,1.1436e+05,1.3311e+05,73303,39429,72979,1.0193e+05,1.1863e+05
2188,2013,97331,81458,66032,1.1294e+05,1.3679e+05,1.3827e+05,1.0701e+05,56604,41359,79346,74809,75331
2191,2008,16206,15765,17155,17100,26010,31566,30054,20702,21487,20415,20951,18606
2191,2009,21352,23348,22886,30692,34191,32793,31244,23907,19800,20921,21062,24970
2191,2010,22099,20525,21135,22305,30579,29698,35180,26037,18740,23397,22796,26754
2191,2011,28546,14439,14272,19875,7914,12224,11913,15632,16653,17803,17209,22930
2191,2012,26430,26095,28275,30897,32934,31846,23823,17065,16611,17355,16818,16459
2191,2013,20156,21320,21868,18553,25713,17110,17008,16862,15693,17527,16910,16576
2192,2008,2904.8,3057.4,2832.7,3296.8,5874.3,8803.3,7206.2,4721.5,3542.7,3001.3,3263,4982.9
2192,2009,3691.1,3282.6,3260,3736.1,7270.9,8557.3,5522.5,3751,3173.8,3357.2,3599.1,5237.4
2192,2010,2979.9,2639.4,2286.7,2136.5,4775.6,7608.8,5498.8,3716.4,3723.2,2899.9,3314.1,4558.6
2192,2011,2929.8,4145,4247.5,4856.8,5580.2,5886.1,5889.8,4523.1,2972.5,2668.4,3165.2,3744.5
2192,2012,2903,2461.5,3164.4,5540.1,5655.4,6440.2,6321.8,3706,2242.3,2155.9,3929.2,4564.3
2192,2013,4490.6,2981.8,2831.1,4968.5,7598.4,7601.5,5893.7,3830.3,2524,3222.5,4310.9,3870.6
2193,2008,13031,13715,12707,14789,26352,39491,32327,21180,15892,13464,14638,22353
2193,2009,18176,16165,16053,18397,35804,42139,27194,18471,15628,16532,17723,25790
2193,2010,16310,14446,12516,11694,26139,41645,30097,20341,20378,15872,18139,24951
2193,2011,13352,18889,19356,22133,25430,26824,26840,20612,13546,12160,14424,17064
2193,2012,14265,12096,15550,27224,27791,31647,31065,18211,11019,10594,19308,22429
2193,2013,23995,15933,15128,26549,40601,40617,31492,20467,13487,17219,23035,20682
2194,2008,25967,25838,26572,27477,38833,40734,41035,35507,34589,29361,33835,30828
2194,2009,35078,32199,33964,36467,42427,42183,42611,37473,31831,34200,34203,38790
2194,2010,36033,32035,34831,33755,42525,40521,22030,35746,34107,35026,35525,41070
2194,2011,41220,35641,37315,42004,40739,31784,38693,38866,30628,34897,32807,35951
2194,2012,32135,31312,35147,41882,40842,38990,31631,26860,25621,29593,28921,27520
2194,2013,35210,34812,37614,35988,41861,40457,28700,28383,26128,29138,28508,28641
2195,2008,34070,32545,31506,31907,55414,49253,59748,41559,34808,27378,33481,42680
2195,2009,42463,35994,36740,48891,61265,57416,54281,32827,23923,27462,30630,30152
2195,2010,34574,30806,23884,27618,56316,54876,57957,36465,36989,32093,33599,40032
2195,2011,44138,49912,49818,66111,58311,45559,49547,32847,29376,39480,33964,35235
2195,2012,38852,29820,43713,60941,58191,53598,59161,33642,19749,30773,44134,49550
2195,2013,39860,34348,34538,59086,60363,62317,48349,25676,19749,34041,32658,31947
2199,2008,93197,84382,87015,86061,2.8405e+05,3.161e+05,2.4188e+05,1.1378e+05,96521,92283,86583,1.1461e+05
2199,2009,1.1715e+05,93206,1.0032e+05,1.6425e+05,3.071e+05,3.2584e+05,1.5809e+05,89389,65543,81272,88767,82315
2199,2010,90785,81259,64989,83764,1.7435e+05,3.0427e+05,2.0872e+05,99485,1.037e+05,87716,91729,1.1236e+05
2199,2011,1.3367e+05,1.48e+05,1.4549e+05,2.2228e+05,2.8831e+05,3.0982e+05,3.1741e+05,1.5045e+05,86086,1.1167e+05,98425,98082
2199,2012,1.0719e+05,83480,1.251e+05,2.1054e+05,2.922e+05,2.6745e+05,2.345e+05,92999,53644,86931,1.2553e+05,1.4344e+05
2199,2013,1.1188e+05,98965,99050,1.8648e+05,2.5748e+05,2.9536e+05,1.4579e+05,68066,54840,90848,85398,87070
2203,2008,64135,58992,86765,1.7132e+05,93401,1.7132e+05,1.7132e+05,1.5731e+05,92764,50751,41247,58090
2203,2009,57074,60433,56647,21884,1.3546e+05,70553,52737,60155,59086,60881,38957,68413
2203,2010,62135,58078,51339,17616,93073,1.3433e+05,1.2714e+05,1.0468e+05,98100,32447,22068,33211
2203,2011,71210,1.6471e+05,1.743e+05,1.9028e+05,1.6697e+05,1.5642e+05,1.6482e+05,87219,70092,34889,40099,57435
2203,2012,59736,56401,58864,1.8267e+05,1.7518e+05,1.8344e+05,1.2163e+05,66028,50014,35697,27272,45746
